field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.debt_to_assets,2020,not_provided_by_source,952002,951368,634
financial.indicator.debt_to_assets,2021,not_provided_by_source,1062390,1060584,1806
financial.indicator.debt_to_assets,2022,not_provided_by_source,1149262,1145241,4021
financial.indicator.debt_to_assets,2023,not_provided_by_source,1211954,1203222,8732
financial.indicator.debt_to_assets,2024,not_provided_by_source,1236332,1232851,3481
financial.indicator.debt_to_assets,2025,not_provided_by_source,1251467,1246053,5414
financial.indicator.debt_to_assets,2026,not_provided_by_source,868253,866879,1374
financial.indicator.debt_to_eqt,2010,not_provided_by_source,452712,439133,13579
financial.indicator.debt_to_eqt,2011,not_provided_by_source,536606,524720,11886
financial.indicator.debt_to_eqt,2012,not_provided_by_source,586712,576172,10540
financial.indicator.debt_to_eqt,2013,not_provided_by_source,587580,580392,7188
financial.indicator.debt_to_eqt,2014,not_provided_by_source,620068,616233,3835
financial.indicator.debt_to_eqt,2015,not_provided_by_source,665185,661507,3678
financial.indicator.debt_to_eqt,2016,not_provided_by_source,704146,700242,3904
financial.indicator.debt_to_eqt,2017,not_provided_by_source,799069,796368,2701
financial.indicator.debt_to_eqt,2018,not_provided_by_source,856805,852836,3969
financial.indicator.debt_to_eqt,2019,not_provided_by_source,890261,882168,8093
financial.indicator.debt_to_eqt,2020,not_provided_by_source,952002,940889,11113
financial.indicator.debt_to_eqt,2021,not_provided_by_source,1062390,1050081,12309
financial.indicator.debt_to_eqt,2022,not_provided_by_source,1149262,1136067,13195
financial.indicator.debt_to_eqt,2023,not_provided_by_source,1211954,1194673,17281
financial.indicator.debt_to_eqt,2024,not_provided_by_source,1236332,1225434,10898
financial.indicator.debt_to_eqt,2025,not_provided_by_source,1251467,1238558,12909
financial.indicator.debt_to_eqt,2026,not_provided_by_source,868253,860793,7460
financial.indicator.diluted2_eps,2010,not_provided_by_source,452712,452656,56
financial.indicator.diluted2_eps,2011,not_provided_by_source,536606,536589,17
financial.indicator.diluted2_eps,2012,not_provided_by_source,586712,586675,37
financial.indicator.diluted2_eps,2013,not_provided_by_source,587580,587544,36
financial.indicator.diluted2_eps,2014,not_provided_by_source,620068,618825,1243
financial.indicator.diluted2_eps,2015,not_provided_by_source,665185,665086,99
financial.indicator.diluted2_eps,2016,not_provided_by_source,704146,703906,240
financial.indicator.diluted2_eps,2017,not_provided_by_source,799069,798722,347
financial.indicator.diluted2_eps,2018,not_provided_by_source,856805,856453,352
financial.indicator.diluted2_eps,2019,not_provided_by_source,890261,889931,330
financial.indicator.diluted2_eps,2020,not_provided_by_source,952002,951569,433
financial.indicator.diluted2_eps,2021,not_provided_by_source,1062390,1060862,1528
financial.indicator.diluted2_eps,2022,not_provided_by_source,1149262,1145945,3317
financial.indicator.diluted2_eps,2023,not_provided_by_source,1211954,1204420,7534
financial.indicator.diluted2_eps,2024,not_provided_by_source,1236332,1229485,6847
financial.indicator.diluted2_eps,2025,not_provided_by_source,1251467,1242519,8948
financial.indicator.diluted2_eps,2026,not_provided_by_source,868253,863203,5050
financial.indicator.dp_assets_to_eqt,2010,not_provided_by_source,452712,438882,13830
financial.indicator.dp_assets_to_eqt,2011,not_provided_by_source,536606,524049,12557
financial.indicator.dp_assets_to_eqt,2012,not_provided_by_source,586712,575705,11007
financial.indicator.dp_assets_to_eqt,2013,not_provided_by_source,587580,580168,7412
financial.indicator.dp_assets_to_eqt,2014,not_provided_by_source,620068,616195,3873
financial.indicator.dp_assets_to_eqt,2015,not_provided_by_source,665185,660481,4704
financial.indicator.dp_assets_to_eqt,2016,not_provided_by_source,704146,697903,6243
financial.indicator.dp_assets_to_eqt,2017,not_provided_by_source,799069,792333,6736
financial.indicator.dp_assets_to_eqt,2018,not_provided_by_source,856805,846950,9855
financial.indicator.dp_assets_to_eqt,2019,not_provided_by_source,890261,874418,15843
financial.indicator.dp_assets_to_eqt,2020,not_provided_by_source,952002,928897,23105
financial.indicator.dp_assets_to_eqt,2021,not_provided_by_source,1062390,1033405,28985
financial.indicator.dp_assets_to_eqt,2022,not_provided_by_source,1149262,1115736,33526
financial.indicator.dp_assets_to_eqt,2023,not_provided_by_source,1211954,1177097,34857
financial.indicator.dp_assets_to_eqt,2024,not_provided_by_source,1236332,1222660,13672
financial.indicator.dp_assets_to_eqt,2025,not_provided_by_source,1251467,1236676,14791
financial.indicator.dp_assets_to_eqt,2026,not_provided_by_source,868253,860479,7774
financial.indicator.dt_eps,2010,not_provided_by_source,452712,439034,13678
financial.indicator.dt_eps,2011,not_provided_by_source,536606,521792,14814
financial.indicator.dt_eps,2012,not_provided_by_source,586712,571165,15547
financial.indicator.dt_eps,2013,not_provided_by_source,587580,575722,11858
financial.indicator.dt_eps,2014,not_provided_by_source,620068,606632,13436
financial.indicator.dt_eps,2015,not_provided_by_source,665185,649282,15903
financial.indicator.dt_eps,2016,not_provided_by_source,704146,688154,15992
financial.indicator.dt_eps,2017,not_provided_by_source,799069,779683,19386
financial.indicator.dt_eps,2018,not_provided_by_source,856805,837416,19389
financial.indicator.dt_eps,2019,not_provided_by_source,890261,871103,19158
financial.indicator.dt_eps,2020,not_provided_by_source,952002,928861,23141
financial.indicator.dt_eps,2021,not_provided_by_source,1062390,1037471,24919
financial.indicator.dt_eps,2022,not_provided_by_source,1149262,1125953,23309
financial.indicator.dt_eps,2023,not_provided_by_source,1211954,1167025,44929
financial.indicator.dt_eps,2024,not_provided_by_source,1236332,1172814,63518
financial.indicator.dt_eps,2025,not_provided_by_source,1251467,1210763,40704
financial.indicator.dt_eps,2026,not_provided_by_source,868253,838798,29455
financial.indicator.dt_eps_yoy,2010,not_provided_by_source,452712,434121,18591
financial.indicator.dt_eps_yoy,2011,not_provided_by_source,536606,517288,19318
financial.indicator.dt_eps_yoy,2012,not_provided_by_source,586712,568079,18633
financial.indicator.dt_eps_yoy,2013,not_provided_by_source,587580,574018,13562
financial.indicator.dt_eps_yoy,2014,not_provided_by_source,620068,604809,15259
financial.indicator.dt_eps_yoy,2015,not_provided_by_source,665185,645106,20079
financial.indicator.dt_eps_yoy,2016,not_provided_by_source,704146,683607,20539
financial.indicator.dt_eps_yoy,2017,not_provided_by_source,799069,771214,27855
financial.indicator.dt_eps_yoy,2018,not_provided_by_source,856805,832466,24339
financial.indicator.dt_eps_yoy,2019,not_provided_by_source,890261,867167,23094
financial.indicator.dt_eps_yoy,2020,not_provided_by_source,952002,924064,27938
financial.indicator.dt_eps_yoy,2021,not_provided_by_source,1062390,1029309,33081
financial.indicator.dt_eps_yoy,2022,not_provided_by_source,1149262,1120987,28275
financial.indicator.dt_eps_yoy,2023,not_provided_by_source,1211954,1182955,28999
financial.indicator.dt_eps_yoy,2024,not_provided_by_source,1236332,1212084,24248
financial.indicator.dt_eps_yoy,2025,not_provided_by_source,1251467,1227389,24078
financial.indicator.dt_eps_yoy,2026,not_provided_by_source,868253,851931,16322
financial.indicator.dt_netprofit_yoy,2010,not_provided_by_source,452712,418612,34100
financial.indicator.dt_netprofit_yoy,2011,not_provided_by_source,536606,489994,46612
financial.indicator.dt_netprofit_yoy,2012,not_provided_by_source,586712,551700,35012
financial.indicator.dt_netprofit_yoy,2013,not_provided_by_source,587580,575567,12013
financial.indicator.dt_netprofit_yoy,2014,not_provided_by_source,620068,614884,5184
financial.indicator.dt_netprofit_yoy,2015,not_provided_by_source,665185,653597,11588
financial.indicator.dt_netprofit_yoy,2016,not_provided_by_source,704146,697317,6829
financial.indicator.dt_netprofit_yoy,2017,not_provided_by_source,799069,794054,5015
financial.indicator.dt_netprofit_yoy,2018,not_provided_by_source,856805,854849,1956
financial.indicator.dt_netprofit_yoy,2019,not_provided_by_source,890261,889106,1155
financial.indicator.dt_netprofit_yoy,2020,not_provided_by_source,952002,949192,2810
financial.indicator.dt_netprofit_yoy,2021,not_provided_by_source,1062390,1050110,12280
financial.indicator.dt_netprofit_yoy,2022,not_provided_by_source,1149262,1138772,10490
financial.indicator.dt_netprofit_yoy,2023,not_provided_by_source,1211954,1179314,32640
financial.indicator.dt_netprofit_yoy,2024,not_provided_by_source,1236332,1188588,47744
financial.indicator.dt_netprofit_yoy,2025,not_provided_by_source,1251467,1225971,25496
financial.indicator.dt_netprofit_yoy,2026,not_provided_by_source,868253,845780,22473
financial.indicator.dtprofit_to_profit,2010,not_provided_by_source,452712,387582,65130
financial.indicator.dtprofit_to_profit,2011,not_provided_by_source,536606,475688,60918
financial.indicator.dtprofit_to_profit,2012,not_provided_by_source,586712,506121,80591
financial.indicator.dtprofit_to_profit,2013,not_provided_by_source,587580,503280,84300
financial.indicator.dtprofit_to_profit,2014,not_provided_by_source,620068,528044,92024
financial.indicator.dtprofit_to_profit,2015,not_provided_by_source,665185,556341,108844
financial.indicator.dtprofit_to_profit,2016,not_provided_by_source,704146,594060,110086
financial.indicator.dtprofit_to_profit,2017,not_provided_by_source,799069,709392,89677
financial.indicator.dtprofit_to_profit,2018,not_provided_by_source,856805,765738,91067
financial.indicator.dtprofit_to_profit,2019,not_provided_by_source,890261,779114,111147
financial.indicator.dtprofit_to_profit,2020,not_provided_by_source,952002,759976,192026
financial.indicator.dtprofit_to_profit,2021,not_provided_by_source,1062390,908995,153395
financial.indicator.dtprofit_to_profit,2022,not_provided_by_source,1149262,942001,207261
financial.indicator.dtprofit_to_profit,2023,not_provided_by_source,1211954,946925,265029
financial.indicator.dtprofit_to_profit,2024,not_provided_by_source,1236332,923376,312956
financial.indicator.dtprofit_to_profit,2025,not_provided_by_source,1251467,934366,317101
financial.indicator.dtprofit_to_profit,2026,not_provided_by_source,868253,634172,234081
financial.indicator.ebit,2010,not_provided_by_source,452712,444782,7930
financial.indicator.ebit,2011,not_provided_by_source,536606,527600,9006
financial.indicator.ebit,2012,not_provided_by_source,586712,576788,9924
financial.indicator.ebit,2013,not_provided_by_source,587580,577786,9794
financial.indicator.ebit,2014,not_provided_by_source,620068,609980,10088
financial.indicator.ebit,2015,not_provided_by_source,665185,654304,10881
financial.indicator.ebit,2016,not_provided_by_source,704146,691892,12254
financial.indicator.ebit,2017,not_provided_by_source,799069,784137,14932
financial.indicator.ebit,2018,not_provided_by_source,856805,839868,16937
financial.indicator.ebit,2019,not_provided_by_source,890261,869692,20569
financial.indicator.ebit,2020,not_provided_by_source,952002,928525,23477
financial.indicator.ebit,2021,not_provided_by_source,1062390,1036876,25514
financial.indicator.ebit,2022,not_provided_by_source,1149262,1119173,30089
financial.indicator.ebit,2023,not_provided_by_source,1211954,1181605,30349
financial.indicator.ebit,2024,not_provided_by_source,1236332,1209850,26482
financial.indicator.ebit,2025,not_provided_by_source,1251467,1223458,28009
financial.indicator.ebit,2026,not_provided_by_source,868253,850844,17409
financial.indicator.ebit_of_gr,2010,not_provided_by_source,452712,441031,11681
financial.indicator.ebit_of_gr,2011,not_provided_by_source,536606,523639,12967
financial.indicator.ebit_of_gr,2012,not_provided_by_source,586712,573909,12803
financial.indicator.ebit_of_gr,2013,not_provided_by_source,587580,576952,10628
financial.indicator.ebit_of_gr,2014,not_provided_by_source,620068,609686,10382
financial.indicator.ebit_of_gr,2015,not_provided_by_source,665185,653439,11746
financial.indicator.ebit_of_gr,2016,not_provided_by_source,704146,691249,12897
financial.indicator.ebit_of_gr,2017,not_provided_by_source,799069,783726,15343
financial.indicator.ebit_of_gr,2018,not_provided_by_source,856805,839535,17270
financial.indicator.ebit_of_gr,2019,not_provided_by_source,890261,869325,20936
financial.indicator.ebit_of_gr,2020,not_provided_by_source,952002,927380,24622
financial.indicator.ebit_of_gr,2021,not_provided_by_source,1062390,1035299,27091
financial.indicator.ebit_of_gr,2022,not_provided_by_source,1149262,1116711,32551
financial.indicator.ebit_of_gr,2023,not_provided_by_source,1211954,1177992,33962
financial.indicator.ebit_of_gr,2024,not_provided_by_source,1236332,1208305,28027
financial.indicator.ebit_of_gr,2025,not_provided_by_source,1251467,1221345,30122
financial.indicator.ebit_of_gr,2026,not_provided_by_source,868253,849894,18359
financial.indicator.ebit_ps,2010,not_provided_by_source,452712,444726,7986
financial.indicator.ebit_ps,2011,not_provided_by_source,536606,527600,9006
financial.indicator.ebit_ps,2012,not_provided_by_source,586712,576788,9924
financial.indicator.ebit_ps,2013,not_provided_by_source,587580,577786,9794
financial.indicator.ebit_ps,2014,not_provided_by_source,620068,608777,11291
financial.indicator.ebit_ps,2015,not_provided_by_source,665185,654304,10881
financial.indicator.ebit_ps,2016,not_provided_by_source,704146,691892,12254
financial.indicator.ebit_ps,2017,not_provided_by_source,799069,783942,15127
financial.indicator.ebit_ps,2018,not_provided_by_source,856805,839829,16976
financial.indicator.ebit_ps,2019,not_provided_by_source,890261,869692,20569
