field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.debt_to_assets,2025,not_provided_by_source,1251467,895101,356366
financial.indicator.debt_to_assets,2026,not_provided_by_source,868253,660965,207288
financial.indicator.debt_to_eqt,2010,not_provided_by_source,452712,83,452629
financial.indicator.debt_to_eqt,2011,not_provided_by_source,536606,244,536362
financial.indicator.debt_to_eqt,2012,not_provided_by_source,586712,274,586438
financial.indicator.debt_to_eqt,2013,not_provided_by_source,587580,238,587342
financial.indicator.debt_to_eqt,2014,not_provided_by_source,620068,265,619803
financial.indicator.debt_to_eqt,2015,not_provided_by_source,665185,257,664928
financial.indicator.debt_to_eqt,2016,not_provided_by_source,704146,258,703888
financial.indicator.debt_to_eqt,2017,not_provided_by_source,799069,757,798312
financial.indicator.debt_to_eqt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.debt_to_eqt,2019,not_provided_by_source,890261,1603,888658
financial.indicator.debt_to_eqt,2020,not_provided_by_source,952002,3557,948445
financial.indicator.debt_to_eqt,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.debt_to_eqt,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.debt_to_eqt,2023,not_provided_by_source,1211954,371418,840536
financial.indicator.debt_to_eqt,2024,not_provided_by_source,1236332,1053683,182649
financial.indicator.debt_to_eqt,2025,not_provided_by_source,1251467,889086,362381
financial.indicator.debt_to_eqt,2026,not_provided_by_source,868253,656249,212004
financial.indicator.diluted2_eps,2010,not_provided_by_source,452712,83,452629
financial.indicator.diluted2_eps,2011,not_provided_by_source,536606,244,536362
financial.indicator.diluted2_eps,2012,not_provided_by_source,586712,274,586438
financial.indicator.diluted2_eps,2013,not_provided_by_source,587580,238,587342
financial.indicator.diluted2_eps,2014,not_provided_by_source,620068,265,619803
financial.indicator.diluted2_eps,2015,not_provided_by_source,665185,257,664928
financial.indicator.diluted2_eps,2016,not_provided_by_source,704146,258,703888
financial.indicator.diluted2_eps,2017,not_provided_by_source,799069,757,798312
financial.indicator.diluted2_eps,2018,not_provided_by_source,856805,1845,854960
financial.indicator.diluted2_eps,2019,not_provided_by_source,890261,1603,888658
financial.indicator.diluted2_eps,2020,not_provided_by_source,952002,3557,948445
financial.indicator.diluted2_eps,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.diluted2_eps,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.diluted2_eps,2023,not_provided_by_source,1211954,374105,837849
financial.indicator.diluted2_eps,2024,not_provided_by_source,1236332,1060176,176156
financial.indicator.diluted2_eps,2025,not_provided_by_source,1251467,895068,356399
financial.indicator.diluted2_eps,2026,not_provided_by_source,868253,660918,207335
financial.indicator.dp_assets_to_eqt,2010,not_provided_by_source,452712,83,452629
financial.indicator.dp_assets_to_eqt,2011,not_provided_by_source,536606,244,536362
financial.indicator.dp_assets_to_eqt,2012,not_provided_by_source,586712,274,586438
financial.indicator.dp_assets_to_eqt,2013,not_provided_by_source,587580,238,587342
financial.indicator.dp_assets_to_eqt,2014,not_provided_by_source,620068,265,619803
financial.indicator.dp_assets_to_eqt,2015,not_provided_by_source,665185,257,664928
financial.indicator.dp_assets_to_eqt,2016,not_provided_by_source,704146,258,703888
financial.indicator.dp_assets_to_eqt,2017,not_provided_by_source,799069,757,798312
financial.indicator.dp_assets_to_eqt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.dp_assets_to_eqt,2019,not_provided_by_source,890261,1603,888658
financial.indicator.dp_assets_to_eqt,2020,not_provided_by_source,952002,3557,948445
financial.indicator.dp_assets_to_eqt,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.dp_assets_to_eqt,2022,not_provided_by_source,1149262,2480,1146782
financial.indicator.dp_assets_to_eqt,2023,not_provided_by_source,1211954,371658,840296
financial.indicator.dp_assets_to_eqt,2024,not_provided_by_source,1236332,1054339,181993
financial.indicator.dp_assets_to_eqt,2025,not_provided_by_source,1251467,889658,361809
financial.indicator.dp_assets_to_eqt,2026,not_provided_by_source,868253,656681,211572
financial.indicator.dt_eps,2010,not_provided_by_source,452712,83,452629
financial.indicator.dt_eps,2011,not_provided_by_source,536606,244,536362
financial.indicator.dt_eps,2012,not_provided_by_source,586712,274,586438
financial.indicator.dt_eps,2013,not_provided_by_source,587580,238,587342
financial.indicator.dt_eps,2014,not_provided_by_source,620068,265,619803
financial.indicator.dt_eps,2015,not_provided_by_source,665185,257,664928
financial.indicator.dt_eps,2016,not_provided_by_source,704146,258,703888
financial.indicator.dt_eps,2017,not_provided_by_source,799069,757,798312
financial.indicator.dt_eps,2018,not_provided_by_source,856805,1845,854960
financial.indicator.dt_eps,2019,not_provided_by_source,890261,1603,888658
financial.indicator.dt_eps,2020,not_provided_by_source,952002,3557,948445
financial.indicator.dt_eps,2021,not_provided_by_source,1062390,896,1061494
financial.indicator.dt_eps,2022,not_provided_by_source,1149262,2460,1146802
financial.indicator.dt_eps,2023,not_provided_by_source,1211954,368596,843358
financial.indicator.dt_eps,2024,not_provided_by_source,1236332,1044253,192079
financial.indicator.dt_eps,2025,not_provided_by_source,1251467,883181,368286
financial.indicator.dt_eps,2026,not_provided_by_source,868253,652540,215713
financial.indicator.dt_eps_yoy,2010,not_provided_by_source,452712,51,452661
financial.indicator.dt_eps_yoy,2011,not_provided_by_source,536606,244,536362
financial.indicator.dt_eps_yoy,2012,not_provided_by_source,586712,274,586438
financial.indicator.dt_eps_yoy,2013,not_provided_by_source,587580,238,587342
financial.indicator.dt_eps_yoy,2014,not_provided_by_source,620068,265,619803
financial.indicator.dt_eps_yoy,2015,not_provided_by_source,665185,257,664928
financial.indicator.dt_eps_yoy,2016,not_provided_by_source,704146,258,703888
financial.indicator.dt_eps_yoy,2017,not_provided_by_source,799069,757,798312
financial.indicator.dt_eps_yoy,2018,not_provided_by_source,856805,1845,854960
financial.indicator.dt_eps_yoy,2019,not_provided_by_source,890261,1585,888676
financial.indicator.dt_eps_yoy,2020,not_provided_by_source,952002,3557,948445
financial.indicator.dt_eps_yoy,2021,not_provided_by_source,1062390,896,1061494
financial.indicator.dt_eps_yoy,2022,not_provided_by_source,1149262,2460,1146802
financial.indicator.dt_eps_yoy,2023,not_provided_by_source,1211954,368039,843915
financial.indicator.dt_eps_yoy,2024,not_provided_by_source,1236332,1041959,194373
financial.indicator.dt_eps_yoy,2025,not_provided_by_source,1251467,881748,369719
financial.indicator.dt_eps_yoy,2026,not_provided_by_source,868253,650437,217816
financial.indicator.dt_netprofit_yoy,2010,not_provided_by_source,452712,0,452712
financial.indicator.dt_netprofit_yoy,2011,not_provided_by_source,536606,100,536506
financial.indicator.dt_netprofit_yoy,2012,not_provided_by_source,586712,274,586438
financial.indicator.dt_netprofit_yoy,2013,not_provided_by_source,587580,238,587342
financial.indicator.dt_netprofit_yoy,2014,not_provided_by_source,620068,265,619803
financial.indicator.dt_netprofit_yoy,2015,not_provided_by_source,665185,257,664928
financial.indicator.dt_netprofit_yoy,2016,not_provided_by_source,704146,258,703888
financial.indicator.dt_netprofit_yoy,2017,not_provided_by_source,799069,757,798312
financial.indicator.dt_netprofit_yoy,2018,not_provided_by_source,856805,1845,854960
financial.indicator.dt_netprofit_yoy,2019,not_provided_by_source,890261,1603,888658
financial.indicator.dt_netprofit_yoy,2020,not_provided_by_source,952002,3519,948483
financial.indicator.dt_netprofit_yoy,2021,not_provided_by_source,1062390,824,1061566
financial.indicator.dt_netprofit_yoy,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.dt_netprofit_yoy,2023,not_provided_by_source,1211954,373925,838029
financial.indicator.dt_netprofit_yoy,2024,not_provided_by_source,1236332,1059685,176647
financial.indicator.dt_netprofit_yoy,2025,not_provided_by_source,1251467,894540,356927
financial.indicator.dt_netprofit_yoy,2026,not_provided_by_source,868253,660024,208229
financial.indicator.dtprofit_to_profit,2010,not_provided_by_source,452712,83,452629
financial.indicator.dtprofit_to_profit,2011,not_provided_by_source,536606,244,536362
financial.indicator.dtprofit_to_profit,2012,not_provided_by_source,586712,274,586438
financial.indicator.dtprofit_to_profit,2013,not_provided_by_source,587580,238,587342
financial.indicator.dtprofit_to_profit,2014,not_provided_by_source,620068,265,619803
financial.indicator.dtprofit_to_profit,2015,not_provided_by_source,665185,257,664928
financial.indicator.dtprofit_to_profit,2016,not_provided_by_source,704146,258,703888
financial.indicator.dtprofit_to_profit,2017,not_provided_by_source,799069,757,798312
financial.indicator.dtprofit_to_profit,2018,not_provided_by_source,856805,1845,854960
financial.indicator.dtprofit_to_profit,2019,not_provided_by_source,890261,1585,888676
financial.indicator.dtprofit_to_profit,2020,not_provided_by_source,952002,2410,949592
financial.indicator.dtprofit_to_profit,2021,not_provided_by_source,1062390,507,1061883
financial.indicator.dtprofit_to_profit,2022,not_provided_by_source,1149262,2079,1147183
financial.indicator.dtprofit_to_profit,2023,not_provided_by_source,1211954,301868,910086
financial.indicator.dtprofit_to_profit,2024,not_provided_by_source,1236332,823651,412681
financial.indicator.dtprofit_to_profit,2025,not_provided_by_source,1251467,676955,574512
financial.indicator.dtprofit_to_profit,2026,not_provided_by_source,868253,484941,383312
financial.indicator.ebit,2010,not_provided_by_source,452712,83,452629
financial.indicator.ebit,2011,not_provided_by_source,536606,244,536362
financial.indicator.ebit,2012,not_provided_by_source,586712,274,586438
financial.indicator.ebit,2013,not_provided_by_source,587580,238,587342
financial.indicator.ebit,2014,not_provided_by_source,620068,265,619803
financial.indicator.ebit,2015,not_provided_by_source,665185,257,664928
financial.indicator.ebit,2016,not_provided_by_source,704146,258,703888
financial.indicator.ebit,2017,not_provided_by_source,799069,757,798312
financial.indicator.ebit,2018,not_provided_by_source,856805,1845,854960
financial.indicator.ebit,2019,not_provided_by_source,890261,1603,888658
financial.indicator.ebit,2020,not_provided_by_source,952002,3436,948566
financial.indicator.ebit,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.ebit,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.ebit,2023,not_provided_by_source,1211954,367020,844934
financial.indicator.ebit,2024,not_provided_by_source,1236332,1040163,196169
financial.indicator.ebit,2025,not_provided_by_source,1251467,875504,375963
financial.indicator.ebit,2026,not_provided_by_source,868253,646606,221647
financial.indicator.ebit_of_gr,2010,not_provided_by_source,452712,83,452629
financial.indicator.ebit_of_gr,2011,not_provided_by_source,536606,244,536362
financial.indicator.ebit_of_gr,2012,not_provided_by_source,586712,274,586438
financial.indicator.ebit_of_gr,2013,not_provided_by_source,587580,238,587342
financial.indicator.ebit_of_gr,2014,not_provided_by_source,620068,265,619803
financial.indicator.ebit_of_gr,2015,not_provided_by_source,665185,257,664928
financial.indicator.ebit_of_gr,2016,not_provided_by_source,704146,258,703888
financial.indicator.ebit_of_gr,2017,not_provided_by_source,799069,757,798312
financial.indicator.ebit_of_gr,2018,not_provided_by_source,856805,1845,854960
financial.indicator.ebit_of_gr,2019,not_provided_by_source,890261,1603,888658
financial.indicator.ebit_of_gr,2020,not_provided_by_source,952002,3436,948566
financial.indicator.ebit_of_gr,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.ebit_of_gr,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.ebit_of_gr,2023,not_provided_by_source,1211954,366975,844979
financial.indicator.ebit_of_gr,2024,not_provided_by_source,1236332,1039886,196446
financial.indicator.ebit_of_gr,2025,not_provided_by_source,1251467,875457,376010
financial.indicator.ebit_of_gr,2026,not_provided_by_source,868253,646450,221803
financial.indicator.ebit_ps,2010,not_provided_by_source,452712,83,452629
financial.indicator.ebit_ps,2011,not_provided_by_source,536606,244,536362
financial.indicator.ebit_ps,2012,not_provided_by_source,586712,274,586438
financial.indicator.ebit_ps,2013,not_provided_by_source,587580,238,587342
financial.indicator.ebit_ps,2014,not_provided_by_source,620068,265,619803
financial.indicator.ebit_ps,2015,not_provided_by_source,665185,257,664928
financial.indicator.ebit_ps,2016,not_provided_by_source,704146,258,703888
financial.indicator.ebit_ps,2017,not_provided_by_source,799069,757,798312
financial.indicator.ebit_ps,2018,not_provided_by_source,856805,1845,854960
financial.indicator.ebit_ps,2019,not_provided_by_source,890261,1603,888658
financial.indicator.ebit_ps,2020,not_provided_by_source,952002,3436,948566
financial.indicator.ebit_ps,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.ebit_ps,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.ebit_ps,2023,not_provided_by_source,1211954,367020,844934
financial.indicator.ebit_ps,2024,not_provided_by_source,1236332,1040163,196169
financial.indicator.ebit_ps,2025,not_provided_by_source,1251467,875436,376031
