field_id,report_year,company_type,retained_observation_rows,unavailable_source_fact,out_of_reporting_scope,inapplicable_company_type,out_of_period_scope,eligible_source_null,eligible_source_non_null
financial.cashflow.cash_received_sales.ttm,2025,2,205,26,0,0,0,179,0
financial.cashflow.cash_received_sales.ttm,2025,3,28,16,0,0,0,0,12
financial.cashflow.cash_received_sales.ttm,2025,4,190,18,0,0,0,172,0
financial.cashflow.cash_received_sales.ttm,2025,7,12,0,0,12,0,0,0
financial.cashflow.cash_received_sales.ttm,2026,1,13204,11282,0,0,0,17,1905
financial.cashflow.cash_received_sales.ttm,2026,2,80,4,0,0,0,75,1
financial.cashflow.cash_received_sales.ttm,2026,3,8,0,0,0,0,4,4
financial.cashflow.cash_received_sales.ttm,2026,4,70,0,0,0,0,70,0
financial.cashflow.cash_received_sales.ttm,2026,7,6,0,0,6,0,0,0
financial.cashflow.operating_cash_flow.latest_fy,1998,1,1,0,0,0,0,0,1
financial.cashflow.operating_cash_flow.latest_fy,1998,2,2,0,0,0,1,0,1
financial.cashflow.operating_cash_flow.latest_fy,1999,1,2,0,0,0,1,0,1
financial.cashflow.operating_cash_flow.latest_fy,1999,2,2,0,0,0,1,0,1
financial.cashflow.operating_cash_flow.latest_fy,2000,1,2,0,0,0,1,0,1
financial.cashflow.operating_cash_flow.latest_fy,2000,2,2,0,0,0,1,0,1
financial.cashflow.operating_cash_flow.latest_fy,2001,1,2,0,0,0,1,0,1
financial.cashflow.operating_cash_flow.latest_fy,2001,2,3,0,0,0,1,0,2
financial.cashflow.operating_cash_flow.latest_fy,2002,1,4,0,0,0,1,0,3
financial.cashflow.operating_cash_flow.latest_fy,2002,2,2,0,0,0,1,0,1
financial.cashflow.operating_cash_flow.latest_fy,2002,4,1,0,0,0,0,0,1
financial.cashflow.operating_cash_flow.latest_fy,2003,1,86,0,0,0,3,0,83
financial.cashflow.operating_cash_flow.latest_fy,2003,2,9,0,0,0,3,0,6
financial.cashflow.operating_cash_flow.latest_fy,2003,3,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.latest_fy,2003,4,1,0,0,0,0,0,1
financial.cashflow.operating_cash_flow.latest_fy,2004,1,217,0,0,0,3,0,214
financial.cashflow.operating_cash_flow.latest_fy,2004,2,15,0,0,0,3,0,12
financial.cashflow.operating_cash_flow.latest_fy,2004,3,3,0,0,0,0,0,3
financial.cashflow.operating_cash_flow.latest_fy,2004,4,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.latest_fy,2005,1,1618,3,0,0,9,0,1606
financial.cashflow.operating_cash_flow.latest_fy,2005,2,28,0,0,0,5,0,23
financial.cashflow.operating_cash_flow.latest_fy,2005,3,3,0,0,0,0,0,3
financial.cashflow.operating_cash_flow.latest_fy,2005,4,6,0,0,0,0,0,6
financial.cashflow.operating_cash_flow.latest_fy,2006,1,6224,2,0,0,4333,2,1887
financial.cashflow.operating_cash_flow.latest_fy,2006,2,61,0,0,0,30,0,31
financial.cashflow.operating_cash_flow.latest_fy,2006,3,6,0,0,0,3,0,3
financial.cashflow.operating_cash_flow.latest_fy,2006,4,23,0,0,0,9,0,14
financial.cashflow.operating_cash_flow.latest_fy,2007,1,7053,28,0,0,4788,1,2236
financial.cashflow.operating_cash_flow.latest_fy,2007,2,76,0,0,0,42,0,34
financial.cashflow.operating_cash_flow.latest_fy,2007,3,12,0,0,0,9,0,3
financial.cashflow.operating_cash_flow.latest_fy,2007,4,54,2,0,0,12,0,40
financial.cashflow.operating_cash_flow.latest_fy,2008,1,7529,43,0,0,4969,2,2515
financial.cashflow.operating_cash_flow.latest_fy,2008,2,86,2,0,0,47,0,37
financial.cashflow.operating_cash_flow.latest_fy,2008,3,13,0,0,0,9,0,4
financial.cashflow.operating_cash_flow.latest_fy,2008,4,69,2,0,0,27,0,40
financial.cashflow.operating_cash_flow.latest_fy,2009,1,8562,23,0,0,5885,0,2654
financial.cashflow.operating_cash_flow.latest_fy,2009,2,89,2,0,0,50,0,37
financial.cashflow.operating_cash_flow.latest_fy,2009,3,13,0,0,0,9,0,4
financial.cashflow.operating_cash_flow.latest_fy,2009,4,80,2,0,0,37,0,41
financial.cashflow.operating_cash_flow.latest_fy,2010,1,9519,41,0,0,6819,0,2659
financial.cashflow.operating_cash_flow.latest_fy,2010,2,99,4,0,0,55,0,40
financial.cashflow.operating_cash_flow.latest_fy,2010,3,15,2,0,0,9,0,4
financial.cashflow.operating_cash_flow.latest_fy,2010,4,91,2,0,0,47,0,42
financial.cashflow.operating_cash_flow.latest_fy,2011,1,10652,54,0,0,7403,4,3191
financial.cashflow.operating_cash_flow.latest_fy,2011,2,101,2,0,0,56,0,43
financial.cashflow.operating_cash_flow.latest_fy,2011,3,16,0,0,0,12,0,4
financial.cashflow.operating_cash_flow.latest_fy,2011,4,101,2,0,0,56,0,43
financial.cashflow.operating_cash_flow.latest_fy,2012,1,11161,93,0,0,7547,2,3519
financial.cashflow.operating_cash_flow.latest_fy,2012,2,110,12,0,0,53,0,45
financial.cashflow.operating_cash_flow.latest_fy,2012,3,17,0,0,0,12,0,5
financial.cashflow.operating_cash_flow.latest_fy,2012,4,108,2,0,0,63,0,43
financial.cashflow.operating_cash_flow.latest_fy,2013,1,11733,70,0,0,7777,1,3885
financial.cashflow.operating_cash_flow.latest_fy,2013,2,102,0,0,0,56,0,46
financial.cashflow.operating_cash_flow.latest_fy,2013,3,18,0,0,0,13,0,5
financial.cashflow.operating_cash_flow.latest_fy,2013,4,116,2,0,0,71,0,43
financial.cashflow.operating_cash_flow.latest_fy,2014,1,12786,91,0,0,8600,1,4094
financial.cashflow.operating_cash_flow.latest_fy,2014,2,108,0,0,0,63,0,45
financial.cashflow.operating_cash_flow.latest_fy,2014,3,18,0,0,0,13,0,5
financial.cashflow.operating_cash_flow.latest_fy,2014,4,130,2,0,0,86,0,42
financial.cashflow.operating_cash_flow.latest_fy,2015,1,13603,95,0,0,9366,2,4140
financial.cashflow.operating_cash_flow.latest_fy,2015,2,131,2,0,0,85,0,44
financial.cashflow.operating_cash_flow.latest_fy,2015,3,18,0,0,0,12,0,6
financial.cashflow.operating_cash_flow.latest_fy,2015,4,139,0,0,0,96,0,43
financial.cashflow.operating_cash_flow.latest_fy,2016,1,15168,320,0,0,10517,1,4330
financial.cashflow.operating_cash_flow.latest_fy,2016,2,152,4,0,0,104,0,44
financial.cashflow.operating_cash_flow.latest_fy,2016,3,21,0,0,0,15,0,6
financial.cashflow.operating_cash_flow.latest_fy,2016,4,146,2,0,0,102,0,42
financial.cashflow.operating_cash_flow.latest_fy,2017,1,16103,368,0,0,11035,0,4700
financial.cashflow.operating_cash_flow.latest_fy,2017,2,184,20,0,0,113,0,51
financial.cashflow.operating_cash_flow.latest_fy,2017,3,24,2,0,0,17,0,5
financial.cashflow.operating_cash_flow.latest_fy,2017,4,159,0,0,0,113,0,46
financial.cashflow.operating_cash_flow.latest_fy,2018,1,18993,2722,0,0,11555,0,4716
financial.cashflow.operating_cash_flow.latest_fy,2018,2,229,90,0,0,99,0,40
financial.cashflow.operating_cash_flow.latest_fy,2018,3,25,2,0,0,18,0,5
financial.cashflow.operating_cash_flow.latest_fy,2018,4,214,88,0,0,93,0,33
financial.cashflow.operating_cash_flow.latest_fy,2019,1,27774,10677,0,0,7207,2,9888
financial.cashflow.operating_cash_flow.latest_fy,2019,2,249,116,0,0,101,0,32
financial.cashflow.operating_cash_flow.latest_fy,2019,3,27,6,0,0,18,0,3
financial.cashflow.operating_cash_flow.latest_fy,2019,4,239,92,0,0,103,0,44
financial.cashflow.operating_cash_flow.latest_fy,2020,1,28502,637,0,0,17929,1,9935
financial.cashflow.operating_cash_flow.latest_fy,2020,2,273,140,0,0,105,0,28
financial.cashflow.operating_cash_flow.latest_fy,2020,3,35,16,0,0,15,0,4
financial.cashflow.operating_cash_flow.latest_fy,2020,4,250,142,0,0,94,0,14
financial.cashflow.operating_cash_flow.latest_fy,2021,1,25141,1676,0,0,13880,0,9585
financial.cashflow.operating_cash_flow.latest_fy,2021,2,244,6,0,0,145,0,93
financial.cashflow.operating_cash_flow.latest_fy,2021,3,30,0,0,0,18,0,12
financial.cashflow.operating_cash_flow.latest_fy,2021,4,247,2,0,0,157,0,88
financial.cashflow.operating_cash_flow.latest_fy,2022,1,28932,13462,0,0,10726,1,4743
financial.cashflow.operating_cash_flow.latest_fy,2022,2,299,196,0,0,101,0,2
financial.cashflow.operating_cash_flow.latest_fy,2022,3,25,8,0,0,16,0,1
financial.cashflow.operating_cash_flow.latest_fy,2022,4,296,178,0,0,114,0,4
financial.cashflow.operating_cash_flow.latest_fy,2022,7,4,0,0,4,0,0,0
financial.cashflow.operating_cash_flow.latest_fy,2023,1,31640,12034,0,0,15407,1,4198
financial.cashflow.operating_cash_flow.latest_fy,2023,2,272,100,0,0,138,0,34
financial.cashflow.operating_cash_flow.latest_fy,2023,3,32,18,0,0,12,0,2
financial.cashflow.operating_cash_flow.latest_fy,2023,4,254,36,0,0,165,0,53
financial.cashflow.operating_cash_flow.latest_fy,2023,7,4,0,0,4,0,0,0
financial.cashflow.operating_cash_flow.latest_fy,2024,1,30453,19381,0,0,7585,0,3487
financial.cashflow.operating_cash_flow.latest_fy,2024,2,228,64,0,0,148,0,16
financial.cashflow.operating_cash_flow.latest_fy,2024,3,25,10,0,0,15,0,0
financial.cashflow.operating_cash_flow.latest_fy,2024,4,190,20,0,0,136,0,34
financial.cashflow.operating_cash_flow.latest_fy,2024,7,4,0,0,4,0,0,0
financial.cashflow.operating_cash_flow.latest_fy,2025,1,35110,28280,0,0,3989,0,2841
financial.cashflow.operating_cash_flow.latest_fy,2025,2,205,26,0,0,134,0,45
financial.cashflow.operating_cash_flow.latest_fy,2025,3,28,16,0,0,9,0,3
financial.cashflow.operating_cash_flow.latest_fy,2025,4,190,18,0,0,127,0,45
financial.cashflow.operating_cash_flow.latest_fy,2025,7,12,0,0,12,0,0,0
financial.cashflow.operating_cash_flow.latest_fy,2026,1,13204,11282,0,0,1922,0,0
financial.cashflow.operating_cash_flow.latest_fy,2026,2,80,4,0,0,76,0,0
financial.cashflow.operating_cash_flow.latest_fy,2026,3,8,0,0,0,8,0,0
financial.cashflow.operating_cash_flow.latest_fy,2026,4,70,0,0,0,70,0,0
financial.cashflow.operating_cash_flow.latest_fy,2026,7,6,0,0,6,0,0,0
financial.cashflow.operating_cash_flow.ttm,1998,1,1,0,0,0,0,0,1
financial.cashflow.operating_cash_flow.ttm,1998,2,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.ttm,1999,1,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.ttm,1999,2,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.ttm,2000,1,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.ttm,2000,2,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.ttm,2001,1,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.ttm,2001,2,3,0,0,0,0,0,3
financial.cashflow.operating_cash_flow.ttm,2002,1,4,0,0,0,0,0,4
financial.cashflow.operating_cash_flow.ttm,2002,2,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.ttm,2002,4,1,0,0,0,0,0,1
financial.cashflow.operating_cash_flow.ttm,2003,1,86,0,0,0,0,0,86
financial.cashflow.operating_cash_flow.ttm,2003,2,9,0,0,0,0,0,9
financial.cashflow.operating_cash_flow.ttm,2003,3,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.ttm,2003,4,1,0,0,0,0,0,1
financial.cashflow.operating_cash_flow.ttm,2004,1,217,0,0,0,0,0,217
financial.cashflow.operating_cash_flow.ttm,2004,2,15,0,0,0,0,0,15
financial.cashflow.operating_cash_flow.ttm,2004,3,3,0,0,0,0,0,3
financial.cashflow.operating_cash_flow.ttm,2004,4,2,0,0,0,0,0,2
financial.cashflow.operating_cash_flow.ttm,2005,1,1618,3,0,0,0,0,1615
financial.cashflow.operating_cash_flow.ttm,2005,2,28,0,0,0,0,0,28
financial.cashflow.operating_cash_flow.ttm,2005,3,3,0,0,0,0,0,3
financial.cashflow.operating_cash_flow.ttm,2005,4,6,0,0,0,0,0,6
financial.cashflow.operating_cash_flow.ttm,2006,1,6224,2,0,0,0,3,6219
financial.cashflow.operating_cash_flow.ttm,2006,2,61,0,0,0,0,0,61
financial.cashflow.operating_cash_flow.ttm,2006,3,6,0,0,0,0,0,6
financial.cashflow.operating_cash_flow.ttm,2006,4,23,0,0,0,0,0,23
financial.cashflow.operating_cash_flow.ttm,2007,1,7053,28,0,0,0,1,7024
financial.cashflow.operating_cash_flow.ttm,2007,2,76,0,0,0,0,0,76
financial.cashflow.operating_cash_flow.ttm,2007,3,12,0,0,0,0,0,12
financial.cashflow.operating_cash_flow.ttm,2007,4,54,2,0,0,0,0,52
financial.cashflow.operating_cash_flow.ttm,2008,1,7529,43,0,0,0,3,7483
financial.cashflow.operating_cash_flow.ttm,2008,2,86,2,0,0,0,0,84
financial.cashflow.operating_cash_flow.ttm,2008,3,13,0,0,0,0,0,13
financial.cashflow.operating_cash_flow.ttm,2008,4,69,2,0,0,0,0,67
financial.cashflow.operating_cash_flow.ttm,2009,1,8562,23,0,0,0,1,8538
financial.cashflow.operating_cash_flow.ttm,2009,2,89,2,0,0,0,0,87
financial.cashflow.operating_cash_flow.ttm,2009,3,13,0,0,0,0,0,13
financial.cashflow.operating_cash_flow.ttm,2009,4,80,2,0,0,0,0,78
financial.cashflow.operating_cash_flow.ttm,2010,1,9519,41,0,0,0,2,9476
financial.cashflow.operating_cash_flow.ttm,2010,2,99,4,0,0,0,0,95
financial.cashflow.operating_cash_flow.ttm,2010,3,15,2,0,0,0,0,13
financial.cashflow.operating_cash_flow.ttm,2010,4,91,2,0,0,0,0,89
financial.cashflow.operating_cash_flow.ttm,2011,1,10652,54,0,0,0,12,10586
financial.cashflow.operating_cash_flow.ttm,2011,2,101,2,0,0,0,0,99
financial.cashflow.operating_cash_flow.ttm,2011,3,16,0,0,0,0,0,16
financial.cashflow.operating_cash_flow.ttm,2011,4,101,2,0,0,0,0,99
financial.cashflow.operating_cash_flow.ttm,2012,1,11161,93,0,0,0,7,11061
financial.cashflow.operating_cash_flow.ttm,2012,2,110,12,0,0,0,0,98
financial.cashflow.operating_cash_flow.ttm,2012,3,17,0,0,0,0,0,17
financial.cashflow.operating_cash_flow.ttm,2012,4,108,2,0,0,0,0,106
financial.cashflow.operating_cash_flow.ttm,2013,1,11733,70,0,0,0,1,11662
financial.cashflow.operating_cash_flow.ttm,2013,2,102,0,0,0,0,0,102
financial.cashflow.operating_cash_flow.ttm,2013,3,18,0,0,0,0,0,18
financial.cashflow.operating_cash_flow.ttm,2013,4,116,2,0,0,0,0,114
financial.cashflow.operating_cash_flow.ttm,2014,1,12786,91,0,0,0,1,12694
financial.cashflow.operating_cash_flow.ttm,2014,2,108,0,0,0,0,0,108
financial.cashflow.operating_cash_flow.ttm,2014,3,18,0,0,0,0,0,18
financial.cashflow.operating_cash_flow.ttm,2014,4,130,2,0,0,0,0,128
financial.cashflow.operating_cash_flow.ttm,2015,1,13603,95,0,0,0,5,13503
financial.cashflow.operating_cash_flow.ttm,2015,2,131,2,0,0,0,0,129
financial.cashflow.operating_cash_flow.ttm,2015,3,18,0,0,0,0,0,18
financial.cashflow.operating_cash_flow.ttm,2015,4,139,0,0,0,0,0,139
financial.cashflow.operating_cash_flow.ttm,2016,1,15168,320,0,0,0,3,14845
financial.cashflow.operating_cash_flow.ttm,2016,2,152,4,0,0,0,0,148
financial.cashflow.operating_cash_flow.ttm,2016,3,21,0,0,0,0,0,21
financial.cashflow.operating_cash_flow.ttm,2016,4,146,2,0,0,0,0,144
financial.cashflow.operating_cash_flow.ttm,2017,1,16103,368,0,0,0,3,15732
financial.cashflow.operating_cash_flow.ttm,2017,2,184,20,0,0,0,0,164
financial.cashflow.operating_cash_flow.ttm,2017,3,24,2,0,0,0,0,22
financial.cashflow.operating_cash_flow.ttm,2017,4,159,0,0,0,0,0,159
financial.cashflow.operating_cash_flow.ttm,2018,1,18993,2722,0,0,0,7,16264
financial.cashflow.operating_cash_flow.ttm,2018,2,229,90,0,0,0,0,139
financial.cashflow.operating_cash_flow.ttm,2018,3,25,2,0,0,0,0,23
financial.cashflow.operating_cash_flow.ttm,2018,4,214,88,0,0,0,0,126
financial.cashflow.operating_cash_flow.ttm,2019,1,27774,10677,0,0,0,10,17087
financial.cashflow.operating_cash_flow.ttm,2019,2,249,116,0,0,0,0,133
financial.cashflow.operating_cash_flow.ttm,2019,3,27,6,0,0,0,0,21
financial.cashflow.operating_cash_flow.ttm,2019,4,239,92,0,0,0,0,147
financial.cashflow.operating_cash_flow.ttm,2020,1,28502,637,0,0,0,7,27858
financial.cashflow.operating_cash_flow.ttm,2020,2,273,140,0,0,0,0,133
financial.cashflow.operating_cash_flow.ttm,2020,3,35,16,0,0,0,0,19
financial.cashflow.operating_cash_flow.ttm,2020,4,250,142,0,0,0,0,108
financial.cashflow.operating_cash_flow.ttm,2021,1,25141,1676,0,0,0,0,23465
financial.cashflow.operating_cash_flow.ttm,2021,2,244,6,0,0,0,0,238
financial.cashflow.operating_cash_flow.ttm,2021,3,30,0,0,0,0,0,30
financial.cashflow.operating_cash_flow.ttm,2021,4,247,2,0,0,0,0,245
financial.cashflow.operating_cash_flow.ttm,2022,1,28932,13462,0,0,0,4,15466
financial.cashflow.operating_cash_flow.ttm,2022,2,299,196,0,0,0,0,103
financial.cashflow.operating_cash_flow.ttm,2022,3,25,8,0,0,0,0,17
financial.cashflow.operating_cash_flow.ttm,2022,4,296,178,0,0,0,0,118
financial.cashflow.operating_cash_flow.ttm,2022,7,4,0,0,4,0,0,0
financial.cashflow.operating_cash_flow.ttm,2023,1,31640,12034,0,0,0,4,19602
financial.cashflow.operating_cash_flow.ttm,2023,2,272,100,0,0,0,0,172
financial.cashflow.operating_cash_flow.ttm,2023,3,32,18,0,0,0,0,14
financial.cashflow.operating_cash_flow.ttm,2023,4,254,36,0,0,0,0,218
financial.cashflow.operating_cash_flow.ttm,2023,7,4,0,0,4,0,0,0
financial.cashflow.operating_cash_flow.ttm,2024,1,30453,19381,0,0,0,3,11069
financial.cashflow.operating_cash_flow.ttm,2024,2,228,64,0,0,0,0,164
financial.cashflow.operating_cash_flow.ttm,2024,3,25,10,0,0,0,0,15
financial.cashflow.operating_cash_flow.ttm,2024,4,190,20,0,0,0,0,170
financial.cashflow.operating_cash_flow.ttm,2024,7,4,0,0,4,0,0,0
financial.cashflow.operating_cash_flow.ttm,2025,1,35110,28280,0,0,0,2,6828
financial.cashflow.operating_cash_flow.ttm,2025,2,205,26,0,0,0,0,179
financial.cashflow.operating_cash_flow.ttm,2025,3,28,16,0,0,0,0,12
financial.cashflow.operating_cash_flow.ttm,2025,4,190,18,0,0,0,0,172
financial.cashflow.operating_cash_flow.ttm,2025,7,12,0,0,12,0,0,0
financial.cashflow.operating_cash_flow.ttm,2026,1,13204,11282,0,0,0,1,1921
financial.cashflow.operating_cash_flow.ttm,2026,2,80,4,0,0,0,0,76
financial.cashflow.operating_cash_flow.ttm,2026,3,8,0,0,0,0,0,8
financial.cashflow.operating_cash_flow.ttm,2026,4,70,0,0,0,0,0,70
financial.cashflow.operating_cash_flow.ttm,2026,7,6,0,0,6,0,0,0
financial.income.consolidated_net_profit.ttm,1990,1,2,0,0,0,0,0,2
financial.income.consolidated_net_profit.ttm,1991,1,11,0,0,0,0,1,10
financial.income.consolidated_net_profit.ttm,1992,1,32,0,0,0,0,1,31
financial.income.consolidated_net_profit.ttm,1993,1,232,0,0,0,0,1,231
financial.income.consolidated_net_profit.ttm,1994,1,723,0,0,0,0,0,723
financial.income.consolidated_net_profit.ttm,1994,2,1,0,0,0,0,0,1
financial.income.consolidated_net_profit.ttm,1994,4,1,0,0,0,0,0,1
financial.income.consolidated_net_profit.ttm,1995,1,1122,0,0,0,0,0,1122
financial.income.consolidated_net_profit.ttm,1995,2,2,0,0,0,0,0,2
financial.income.consolidated_net_profit.ttm,1995,4,2,0,0,0,0,0,2
financial.income.consolidated_net_profit.ttm,1996,1,1398,0,0,0,0,1,1397
financial.income.consolidated_net_profit.ttm,1996,2,3,0,0,0,0,0,3
financial.income.consolidated_net_profit.ttm,1996,4,2,0,0,0,0,0,2
financial.income.consolidated_net_profit.ttm,1997,1,1821,0,0,0,0,1,1820
financial.income.consolidated_net_profit.ttm,1997,2,4,0,0,0,0,0,4
financial.income.consolidated_net_profit.ttm,1997,4,2,0,0,0,0,0,2
financial.income.consolidated_net_profit.ttm,1998,1,1905,0,0,0,0,1,1904
financial.income.consolidated_net_profit.ttm,1998,2,4,0,0,0,0,0,4
financial.income.consolidated_net_profit.ttm,1998,4,2,0,0,0,0,0,2
financial.income.consolidated_net_profit.ttm,1999,1,2136,2,0,0,0,1,2133
financial.income.consolidated_net_profit.ttm,1999,2,6,0,0,0,0,0,6
financial.income.consolidated_net_profit.ttm,1999,4,3,0,0,0,0,0,3
financial.income.consolidated_net_profit.ttm,2000,1,2383,2,0,0,0,1,2380
financial.income.consolidated_net_profit.ttm,2000,2,8,0,0,0,0,0,8
financial.income.consolidated_net_profit.ttm,2000,4,3,0,0,0,0,0,3
financial.income.consolidated_net_profit.ttm,2001,1,2780,0,0,0,0,4,2776
financial.income.consolidated_net_profit.ttm,2001,2,16,0,0,0,0,0,16
financial.income.consolidated_net_profit.ttm,2001,4,4,0,0,0,0,0,4
financial.income.consolidated_net_profit.ttm,2002,1,4870,2,0,0,0,1,4867
financial.income.consolidated_net_profit.ttm,2002,2,25,0,0,0,0,0,25
financial.income.consolidated_net_profit.ttm,2002,4,9,0,0,0,0,0,9
financial.income.consolidated_net_profit.ttm,2003,1,5262,2,0,0,0,4,5256
financial.income.consolidated_net_profit.ttm,2003,2,30,0,0,0,0,0,30
financial.income.consolidated_net_profit.ttm,2003,3,2,0,0,0,0,0,2
financial.income.consolidated_net_profit.ttm,2003,4,10,0,0,0,0,0,10
financial.income.consolidated_net_profit.ttm,2004,1,5606,2,0,0,0,7,5597
financial.income.consolidated_net_profit.ttm,2004,2,31,0,0,0,0,0,31
financial.income.consolidated_net_profit.ttm,2004,3,3,0,0,0,0,0,3
financial.income.consolidated_net_profit.ttm,2004,4,11,0,0,0,0,0,11
financial.income.consolidated_net_profit.ttm,2005,1,5731,4,0,0,0,9,5718
financial.income.consolidated_net_profit.ttm,2005,2,49,0,0,0,0,0,49
financial.income.consolidated_net_profit.ttm,2005,3,6,0,0,0,0,2,4
financial.income.consolidated_net_profit.ttm,2005,4,13,0,0,0,0,0,13
financial.income.consolidated_net_profit.ttm,2006,1,6360,2,0,0,0,13,6345
financial.income.consolidated_net_profit.ttm,2006,2,71,0,0,0,0,0,71
financial.income.consolidated_net_profit.ttm,2006,3,8,0,0,0,0,0,8
financial.income.consolidated_net_profit.ttm,2006,4,23,0,0,0,0,0,23
financial.income.consolidated_net_profit.ttm,2007,1,7111,14,0,0,0,25,7072
financial.income.consolidated_net_profit.ttm,2007,2,89,0,0,0,0,0,89
financial.income.consolidated_net_profit.ttm,2007,3,14,0,0,0,0,0,14
financial.income.consolidated_net_profit.ttm,2007,4,59,2,0,0,0,0,57
financial.income.consolidated_net_profit.ttm,2008,1,7580,18,0,0,0,45,7517
financial.income.consolidated_net_profit.ttm,2008,2,98,0,0,0,0,0,98
financial.income.consolidated_net_profit.ttm,2008,3,14,0,0,0,0,0,14
financial.income.consolidated_net_profit.ttm,2008,4,98,4,0,0,0,1,93
financial.income.consolidated_net_profit.ttm,2009,1,8635,16,0,0,0,52,8567
financial.income.consolidated_net_profit.ttm,2009,2,108,0,0,0,0,0,108
financial.income.consolidated_net_profit.ttm,2009,3,14,0,0,0,0,0,14
financial.income.consolidated_net_profit.ttm,2009,4,109,2,0,0,0,2,105
financial.income.consolidated_net_profit.ttm,2010,1,9599,22,0,0,0,67,9510
financial.income.consolidated_net_profit.ttm,2010,2,116,4,0,0,0,0,112
financial.income.consolidated_net_profit.ttm,2010,3,14,0,0,0,0,0,14
financial.income.consolidated_net_profit.ttm,2010,4,121,4,0,0,0,2,115
financial.income.consolidated_net_profit.ttm,2011,1,10792,38,0,0,0,90,10664
financial.income.consolidated_net_profit.ttm,2011,2,124,14,0,0,0,0,110
financial.income.consolidated_net_profit.ttm,2011,3,18,2,0,0,0,0,16
financial.income.consolidated_net_profit.ttm,2011,4,126,2,0,0,0,2,122
financial.income.consolidated_net_profit.ttm,2012,1,11367,54,0,0,0,127,11186
financial.income.consolidated_net_profit.ttm,2012,2,125,2,0,0,0,0,123
financial.income.consolidated_net_profit.ttm,2012,3,18,0,0,0,0,0,18
financial.income.consolidated_net_profit.ttm,2012,4,136,4,0,0,0,2,130
financial.income.consolidated_net_profit.ttm,2013,1,12097,92,0,0,0,125,11880
financial.income.consolidated_net_profit.ttm,2013,2,122,0,0,0,0,0,122
financial.income.consolidated_net_profit.ttm,2013,3,18,0,0,0,0,0,18
financial.income.consolidated_net_profit.ttm,2013,4,138,4,0,0,0,3,131
financial.income.consolidated_net_profit.ttm,2014,1,13212,112,0,0,0,123,12977
financial.income.consolidated_net_profit.ttm,2014,2,132,0,0,0,0,0,132
financial.income.consolidated_net_profit.ttm,2014,3,18,0,0,0,0,0,18
financial.income.consolidated_net_profit.ttm,2014,4,146,8,0,0,0,3,135
financial.income.consolidated_net_profit.ttm,2015,1,14005,90,0,0,1,93,13821
financial.income.consolidated_net_profit.ttm,2015,2,156,8,0,0,0,1,147
financial.income.consolidated_net_profit.ttm,2015,3,18,0,0,0,0,0,18
financial.income.consolidated_net_profit.ttm,2015,4,148,4,0,0,0,2,142
financial.income.consolidated_net_profit.ttm,2016,1,15893,506,0,0,2,105,15280
financial.income.consolidated_net_profit.ttm,2016,2,186,6,0,0,0,0,180
financial.income.consolidated_net_profit.ttm,2016,3,25,0,0,0,0,0,25
financial.income.consolidated_net_profit.ttm,2016,4,157,4,0,0,0,1,152
financial.income.consolidated_net_profit.ttm,2017,1,16826,516,0,0,4,41,16265
financial.income.consolidated_net_profit.ttm,2017,2,224,4,0,0,0,0,220
financial.income.consolidated_net_profit.ttm,2017,3,27,0,0,0,0,0,27
financial.income.consolidated_net_profit.ttm,2017,4,166,4,0,0,0,0,162
financial.income.consolidated_net_profit.ttm,2018,1,23723,738,0,0,0,48,22937
financial.income.consolidated_net_profit.ttm,2018,2,279,114,0,0,0,0,165
financial.income.consolidated_net_profit.ttm,2018,3,36,14,0,0,0,0,22
financial.income.consolidated_net_profit.ttm,2018,4,236,122,0,0,0,0,114
financial.income.consolidated_net_profit.ttm,2019,1,27444,9473,0,0,2,29,17940
financial.income.consolidated_net_profit.ttm,2019,2,270,16,0,0,0,0,254
financial.income.consolidated_net_profit.ttm,2019,3,32,6,0,0,0,0,26
financial.income.consolidated_net_profit.ttm,2019,4,224,34,0,0,0,0,190
financial.income.consolidated_net_profit.ttm,2020,1,36317,7298,0,0,1,16,29002
financial.income.consolidated_net_profit.ttm,2020,2,322,6,0,0,0,0,316
financial.income.consolidated_net_profit.ttm,2020,3,46,16,0,0,0,0,30
financial.income.consolidated_net_profit.ttm,2020,4,293,76,0,0,0,0,217
financial.income.consolidated_net_profit.ttm,2021,1,27642,5354,0,0,0,5,22283
financial.income.consolidated_net_profit.ttm,2021,2,298,4,0,0,0,0,294
financial.income.consolidated_net_profit.ttm,2021,3,43,0,0,0,0,0,43
financial.income.consolidated_net_profit.ttm,2021,4,276,2,0,0,0,0,274
financial.income.consolidated_net_profit.ttm,2022,1,28238,8808,0,0,0,9,19421
financial.income.consolidated_net_profit.ttm,2022,2,257,60,0,0,0,0,197
financial.income.consolidated_net_profit.ttm,2022,3,36,10,0,0,0,0,26
